User,Followers
israeljunior,"['cusspvz', 'gabrielpconceicao', 'angusshire', 'templategoods', 'fernandosouza']"
igorvpcleao,"['viniciusfolha', 'amar-analytx', 'jcoutinho93', 'ottony', 'peaonunes']"
felipemanga,"['roadlabs', 'NullMember', 'SilatJedi', 'jeftarmascarenhas', 'alexgleason']"
filipecabraal,"['stefanowebdev', 'viiniciuspaes', 'vpozzebon', 'Blackmine', 'joao-damorim']"
GabrielAlbq,"['Elthonferreira', 'fabioafreitas', 'lulp07', 'sidneyJosue', 'ItzLevvie']"
feliperfranca,"['presvistero', 'trancosowiliam', 'Anrafel', 'otaciliosilva', 'cmink-alone']"
saulolso,"['luiztiago', 'FCostaBR', 'fernandosouza', 'luizpaulogodoy', 'KevinHock']"
eduardobaia,"['eltonrufino', 'brunossc', 'fehaa', 'cleydyr', 'AbrantesMar']"
neryluc,"['vrcca', 'deivisondfs2', 'mirjahal', 'jfranciscos4', 'matheusFTC']"
Rom7,"['Stimfarmer', 'HorlogeSkynet', 'jjaouen', 'igormatos', 'pedrotorchio']"
pablostellet,"['gandrade-twrecife', 'brunohgv', 'alexjosesilva', 'PriCampos', 'imranosmanzai']"
netoabel,"['eddyeantunes', 'haroldogtf', 'thulioph', 'sergiohampel', 'saulobr88']"
Daanielvb,"['gusshmelo', 'r4ddek', 'suzanasaraiva', 'dennys-bd', 'licensed']"
rodrigojulianib,"['cleomenes', 'Sidney14', 'Giovannisb', 'victorrolim', 'KewinLima']"
jorgemarc,"['victorbernardo', 'heliofsjr18', 'DayvsonWellerson', 'GabrielRodrig08', 'laisvidoto1994']"
kevinbreaker,"['Walteann', 'hebertss', 'Solon97', 'Senhordim', 'filipedesousab']"
rafaelfvcs,"['elidioxg', 'gcmatos', 'Xupetadebaleia', 'marrett', 'tiagomgeo']"
vitordeatorreao,"['ygoleite', 'iuryxavier', 'AnaCSimoes', 'diogoffmelo', 'pbsf']"
vmms16,"['joaovitor7', 'UdneyCarvalho', 'carvalhodj', 'andrelarruda', 'wellington16']"
geraldo7junior,"['magaeu', 'thiagoprazeres', 'djadrianodez', 'andrelfmachado', 'minasel']"
roselmamendestw,"['tnaires', 'vrcca', 'samu101108', 'nicolastrres', 'roselmamendes']"
danielfsbarreto,"['marcwebbie', 'gprestes', 'jonatas', 'pr0d1r2', 'roselmamendes']"
jgfn1,"['badeca', 'Traivok', 'almdac', 'ovictoraurelio', 't0rr3sp3dr0']"
victoracioli,"['brunocoelho', 'filipeximenes', 'laisvarejao-elife', 'fjsj', 'angusshire']"
soikmd2,"['diogobrsantos', 'dragondiego7', 'deyvisonrocha', 'guiocavalcanti', 'RenatoFranca']"
sudorafa,"['marconemm', 'rafafreitas', 'IsmaelGomes', 'LeandroOliveirADS', 'laisvidoto1994']"
Valgueiro,"['Filipe-Cumaru', 'jvcoutinho', 'ovictoraurelio', 'marcoaferreiras', 'luisfelip80']"
leleofg,"['ivesbrito', 'raphaelmonte', 'Drakmord2', 'eduardolops', 'Bunlong']"
ledebour,"['raafaelima', 'charlenopires', 'DavidMilberg', 'filepi', 'mushi720']"
fms6,"['rlom', 'ajmbf', 'cstiano', 'jprmoisakis', 'renatoosousa']"
fabiorecife,"['wspinheiro', 'cusspvz', 'fjmartins', 'Jattji', 'fabriciobeltran']"
romildojuliano,"['jvlp', 'GabrielSMarques', 'rcrs4', 'luisfelip80', 'Leviterus']"
frog789,"['MarciaRenata', 'guilherme-rdnascimento', 'klebson09', 'Masterfoni', 'Danilopsilva']"
willfelix,"['gusshmelo', 'amrf', 'dennys-bd', 'pedroaranha', 'aleworkout7']"
mangueBit,"['marlonwc3', 'luiz-reis', 'rbm4', 'TMotaBastos', 'acff']"
victorpluna,"['thulioph', 'arthuralvim', 'AlexSoaresDeSiqueira', 'sfilhu', 'pedrowborges']"
davidhsv,"['angusshire', 'Avyukth', 'lordzuko', 'rubenspessoa', 'KevinHock']"
10c8,"['controversial', 'wgaylord', 'JosephBywater', 'Crauzer', 'Lite5h4dow']"
pricardoti,"['george-marcone', 'diogenesti', 'davilmaster', 'andpax', 'Eviomarcio']"
jamissonfreitas,"['jorgegean', 'MichalPaszkiewicz', 'geocarvalho', 'ItzLevvie', 'leonardovaleriano']"
LGR3,"['rbm4', 'patrickmariz', 'KevinHock', 'Leviterus', 'lfp2']"
lucasbiagini,"['Renartes', 'andrew-finlayson', 'isabelasgomes', 'duduRodrigues', 'heathdutton']"
rcaferraz,"['angelobrito', 'dvro', 'paolo-de-rosa', 'pmaingi', 'ahmetabdi']"
gustavomeloGH,"['gabrielteodosio', 'cesarnascimento', 'MarceloKabbalah', 'flpn', 'Jonathannl2']"
MatheusUehara,"['francoisMich', 'Gustavomagalhaes', 'joaolucasbig', 'ItaloSa', 'daividvasconcelosleal']"
ntocampos,"['victorcarrico', 'wsacin', 'RebecaAlencar', 'RayanaAlencar', 'acmh']"
ianfireman,"['igormatos', 'abhnerAraujo', 'dmop', 'japm94', 'eacj']"
wallacethierre,"['FranciscoMarinho', 'angusshire', 'andremion', 'frankjuniorr', 'mirshahbazi']"
soareswallace,"['prximenes', 'lrac2015', 'igormp', 'AugustoQueiroz', 'lucaslcg']"
rodrigoperazzo,"['justinharringa', 'duboviy', 'erikapessoa', 'leandrowcs', 'JPMagalhaes']"
paulapithon,"['OtacilioN', 'JonathanMonga', 'LowApe', 'thainapaes', 'diegonvs']"
diogoffmelo,"['vitordeatorreao', 'iuryxavier', 'DwarfThief', 'JesuisOriginal', 'joseilberto']"
jpedrocm,"['marlonwc3', 'ElectricPigeon', 'earsketch', 'axambo', 'igormatos']"
MatheusSouza12,"['acarlos94', 'manoelbet', 'Matheus-Campos', 'Vitor0liveira', 'leuthier']"
rafarocha,"['murilopontes', 'gilsondev', 'felipeduarte', 'leonardoaraujo85', 'toxtli']"
alexandreclayton,"['dalinhuang99', 'LowApe', 'abekroenem', 'nfultz', 'rftHusn']"
flaubert165,"['gleysonMS', 'mizaelmfs', 'interaminense', 'PopyDeveloper']"
igor-simoes,"['igorsimoes', 'JanioSilva', 'lucasharada', 'henriquenasc']"
guilhermejccavalcanti,"['haroldogtf', 'pauloborba', 'embs', 'arthurmenezesb']"
heitorpaceli,"['alexpessoajr', 'jake100', 'dalinhuang99', 'alsmoreira']"
marcoscampelo,"['angusshire', 'MichalPaszkiewicz', 'KevinHock', 'kauegimenes']"
raafaelima,"['filipe-cdoliveira', 'mposada', 'brenopolanski', 'ledebour']"
engtom,"['wagnerpaxs', 'lenilsonjr', 'allancarlos123', 'lcassiol']"
FranclinC,"['fulano7', 'ThiagoAquino', 'mguilhermetavares', 'franclinHipteam']"
adjs,"['silviohgs', 'IsmaelCesar', 'GivaJr', 'alex-d-fox']"
FelipeTrote,"['JoaoArtur', 'JustinBieber2u', 'fabioguelfi', 'Bunlong']"
ThomasSousa96,"['alsmoreira', 'Masterfoni', 'valterh4ck3r', 'Danilopsilva']"
rafaelroballo,"['marcellodesales', 'pedhisandeep', 'paulomenezes', 'cenaion']"
yeltsinlima,"['raisen', 'chetanspeed511987', 'ahmetabdi', 'KevinHock']"
tonnyvx,"['guilhermebrandao', 'rennanmoura1990', 'PedroLimaHS', 'laisvidoto1994']"
glpibr,"['wanderleihuttel', 'KLEITONFREITAS', 'ajsb85', 'marknemesis']"
pedroboudoux,"['marcosisocram', 'frenetic', 'barkinet', 'wagnerbeethoven']"
especializa-user,"['thulioph', 'marcelocost', 'berardo', 'MisterBlizzard']"
adailsonfilho,"['guilhermepaiva', 'feliperfmarques', 'Djeefther', 'marknemesis']"
feliperp-81,"['allanragec', 'douglas-queiroz', 'shinnlok', 'victorlaerte']"
mauLeal,"['iagobelo', 'rodolfoestevam', 'ylgnerbecton', 'danieldsf']"
r4ddek,"['suzanasaraiva', 'elntele', 'khatib12', 'IsmaelCesar']"
fmm,"['laissandrade', 'luisgabriel', 'vernaillen', 'peaonunes']"
andreneto,"['caionovaes', 'llaryssa', 'bruaways', 'mguilhermetavares']"
CaioMoraes,"['canejo12', 'vivianesanguinett', 'rajivbarbosa', 'Raimundofelipe']"
Thyerry,"['MayaraCastro', 'lizandraligia', 'R3turnZ3r0', 'diegopatrik']"
paulobsa,"['moisespalma', 'vivisousa', 'andreldm', 'joaopaulosama']"
lsca,"['ccsguedes', 'lucasferraaz', 'lucassklp', 'VanessaVieiraVV']"
luhanlacerda,"['Vitor0liveira', 'Mavbraz', 'rodolfoestevam', 'RodrigoRodrigues7']"
FredMaranhao,"['rfilipo', 'ahmetabdi', 'micha137', 'angusshire']"
mmfsf,"['bartee', 'laralagioia', 'vitorbc', 'AngeloDias']"
mangelis,"['luanamartins', 'antoniosj', 'eduardo-melo', 'LowApe']"
diogo-lins,"['ajsb85', 'victorlaerte', 'ygorcosta', 'fernandosouza']"
palmeidaprog,"['Makqsi', 'gabrieoel', 'AronLoibman', 'dalinhuang99']"
witerbino,"['phpenterprise', 'lubarinobr', 'LiGuiRong', 'iltonkp']"
marlonchalegre,"['rcastro', 'ahmetabdi', 'murilopontes', 'KevinHock']"
andersonpe,"['rhaissasantos', 'diegoAntonio', 'alsmoreira', 'vtnorton']"
lucasrbk,"['LucasFranciscoCorreia', 'Ollawo', 'rodrigoguedes98', 'Gedenilton']"
nathan-lima,"['AsaK', 'willaraul', 'richardsonlima', 'AndersonEmanuel']"
vinyfalcao,"['fehaa', 'thigorqueiroz', 'flafjr', 'andrelucasti']"
andredm,"['guiocavalcanti', 'sergiofontes', 'arthuralvim', 'KevinHock']"
rodrigosiqueiradev,"['massaluiz', 'aguvel', 'leeomarques', 'laisvidoto1994']"
manoelcyreno,"['ftadashi', 'jordanamorais', 'clovisdasilvaneto', 'diegonvs']"
angelobrito,"['adrianomelo', 'MichalPaszkiewicz', 'ItzLevvie', 'ranieri72']"
viniciusmsfraga,"['joaoluizdhv', 'renanht', 'wsacin', 'joaoMonte']"
caiosm1005,"['thiagogalvao', 'skilman66', 'WickedPeanuts', 'SamanthaSommerville']"
IsmaelGomes,"['rafafreitas', 'marconemm', 'laisvidoto1994', 'matheuscoelho7']"
brunodutra,"['brunolimawd', 'marcelapam', 'angusshire', 'KevinHock']"
GeneseLessa,"['fernandopereira', 'antonio55', 'tiagohxsx', 'vitordelarge']"
jbsn94,"['VictorNun', 'vitoriamaciel', 'renatodeyvson', 'davidmarccos']"
thypad,"['dvro', 'henriquemenezes', 'guilhermerama', 'luiz158']"
llac78,"['DiegoSMelo', 'devilfox', 'allanragec', 'heitordonato']"
thaisabr,"['JoaoGFarias', 'pauloborba', 'jonaslins', 'jeandersonbc']"
Matheus-Campos,"['fcxoliveira', 'MatheusSouza12', 'leuthier', 'Crissky']"
diegobarcelar,"['VagrantStory', 'evinw', 'felipecbarelli', 'dalinhuang99']"
AugustoQueiroz,"['igormp', 'prximenes', 'PunishedBois', 'iillx']"
koodaa,"['flpn', 'SrBiggs', 'joaohenriqu4', 'Cyr4xd3v']"
thiagohenrique0810,"['Innovatech-developer', 'djadrianodez', 'alanav120', 'warlleyzulu']"
felypenery,"['alsmoreira', 'arthuralvim', 'alexpessoajr', 'lucasdicavalcanti']"
jrafaelm,"['eduardocruz', 'fjsj', 'thiagodiniz', 'filipevarjao']"
gustavolopess,"['joaozenos', 'va94', 'jprmoisakis', 'allansid']"
gabrielanery,"['cleydyr', 'gabrieoel', 'ajsb85', 'akinhwan']"
eduardolsneto2,"['vanessa', 'caroolpmelo', 'amandasavluchinske', 'pedrohenriquelima']"
gilesv,"['SpikeLee96', 'aacgn', 'eduardosm7', 'Bunlong']"
tavlima,"['patrickrbc', 'angusshire', 'brunitto', 'kroitor']"
giuliosa,"['joliejoker', 'simoneas02', 'pgomes22', 'ronaldoveras']"
marconemm,"['Ollawo', 'IsmaelGomes', 'rafafreitas', 'laisvidoto1994']"
MatheusMoura17,"['Bruno-Furtado', 'mstraughan86', 'PopyDeveloper', 'ThadeuLuz']"
saulo2,"['hucarv', 'SergioMacGyver', 'vrcca', 'mirjahal']"
phrps,"['rvlb-19', 'Viepe22', 'adoniasvsbarros', 'saulo-p']"
MichaelBarney,"['OtacilioN', 'gvictor00', 'LGR3', 'GabrielVanderlei']"
miguel89,"['diegosax', 'Davyson59', 'EthanRafael', 'Jemesson']"
mrrandrade,"['rikatz', 'nubiofs', 'williancardoso', 'moacirsouza']"
leimig,"['mikegwhit', 'angusshire', 'rcbop', 'victorrattis']"
cinguilherme,"['marcelcaraciolo', 'diegosiqueir4', 'nielsonsantana', 'fabioqcorreia']"
PauloSanches,"['sfilhu', 'roryyu', 'ahmetabdi', 'KevinHock']"
dmente03,"['viniciusgalvao', 'edu-bot', 'mayrarabelo', 'Bunlong']"
hugoesb,"['vitoriavasconcelos', 'rafaeln', 'gileno', 'MichalPaszkiewicz']"
franchenstein,"['jonasagx', 'YingAimeeLiu', 'bryangordillo', 'ahmedsayaedahmed']"
abhnerAraujo,"['ianfireman', 'dmop', 'paulorec', 'marciojr']"
jcrbsa,"['vmk512', 'alsmoreira', 'ezrra', 'alexjosesilva']"
pabloreis,"['leonardopaiva', 'jorgemarc', 'diiegocavalcanti']"
renatofilho,"['rmagalhaes85', 'luisgabriel', 'Charlie37']"
SamuelRocha2015,"['mateussgn', 'Paulo-Sergio', 'haroldogtf']"
izaiasavila,"['carlosvictor', 'jhdavino', 'rafaelcam']"
aacgn,"['GabrielGouv', 'gilesv', 'eduardosm7']"
danilosoares,"['fernandopereira', 'guiocavalcanti', 'julihermes']"
erickapsilva,"['AlexSoaresDeSiqueira', 'GabrielCoelho', 'andrelarruda']"
bcgs,"['websanjal', 'hugohernani', 'CarlosRafael22']"
alisonamerico,"['matheusmlessa', 'MatheusSouza12', 'marknemesis']"
vitorbc,"['laralagioia', 'mmfsf', 'AngeloDias']"
joaoferreirape,"['sftom', 'flpdias14', 'joaoantoniocn']"
brunolrb,"['moisespalma', 'vivisousa', 'FabioAguiar']"
adecarli,"['lams3', 'LeonardoGaldino', 't0rr3sp3dr0']"
almdac,"['ovictoraurelio', 'jgfn1', 'SenhorN']"
johnmaykbrito,"['LuisinhoHN', 'VictorvaOliveira', 'Michelhsn']"
silvajonathan,"['leonardoraele', 'alsmoreira', 'lucasdicavalcanti']"
tiagotrigo,"['jmignac', 'rhchristian', 'luizpaulogodoy']"
deyvisonbm,"['lotofcaffeine', 'carlosvictor', 'mushi720']"
Jnailson,"['TainaGuedes', 'programandaana', 'Brnpereira']"
alexodrosgomes,"['embs', 'santojon', 'cConectando']"
sabrinandrade,"['paulorec', 'theus', 'jotafeldmann']"
levisaturnino,"['desenvolvedorindie', 'iohansoncassiano', 'ramonsantos']"
wagnerbeethoven,"['marcosisocram', 'pedroboudoux', 'grodrigues']"
nvsfs,"['lucasbr023', 'rbccavalcanti', 'anfb']"
manunejaim,"['justinharringa', 'MichalPaszkiewicz', 'karlafalcao']"
wtmf,"['paulorec', 'alexpessoajr', 'tachibanana']"
felipemobile,"['proudchild', 'felipepaiva', 'dplewis']"
leommsilva,"['netojose', 'renatocpn', 'marknemesis']"
feliciosan,"['jonathanslima', 'mstraughan86', 'marknemesis']"
jamilsonbatista,"['murilopontes', 'heliobentzen', 'andrelucasti']"
jhdavino,"['murilopontes', 'izaiasavila', 'Bunlong']"
josealbino,"['rafaprax', 'jordanamorais', 'manoelcyreno']"
mfeitosa,"['pedromanoel', 'narcisobenigno', 'roselmamendes']"
ArthurLapprand,"['luiz-reis', 'amnv', 'walbermr']"
afelipefernandes,"['aecioamancio', 'SHENOISZ', 'lspecian']"
mateusnbm,"['rvlb-19', 'andreabduque', 'adoniasvsbarros']"
giovanebribeiro,"['lhmiranda', 'cusspvz', 'diegospindola']"
tiagofsilva,"['laisvarejao-elife', 'sergiofontes', 'lbrito1']"
walterjardim,"['gusshmelo', 'willfelix', 'rrodriguesilva']"
ericklucena,"['rodrigolc', 'Djeefther', 'psg2']"
rlom,"['fms6', 'cstiano', 'renatoosousa']"
wagnerbit,"['alsmoreira', 'lucasdicavalcanti', 'klebson09']"
fraposo,"['luiztiago', 'deyvisonrocha', 'luizbatista']"
SilvaDecio,"['ThyagoLacerda', 'hnka', 'glpsp']"
jonathantsilva,"['deyvisonrocha', 'viniciusgalvao', 'dalinhuang99']"
lacerdamarcelo,"['janvajda', 'murilopontes', 'lopatron']"
prximenes,"['igormp', 'victorcn', 'AugustoQueiroz']"
assj,"['AlexandreDiegoS', 'rsarai', 'mariCampos']"
davidrft,"['bpmsilva', 'diegomhamilton', 'marvson']"
eduardosm7,"['gilesv', 'rfsj', 'aacgn']"
mayarajuvencio,"['Brunaicastro', 'Rafaziz', 'rafachriste']"
matequeiroz,"['jaimenejaim', 'thigorqueiroz', 'andrelucasti']"
EdmilsonSantana,"['gcmsteste', 'ErickSimoes', 'dbarlavento']"
rodrigoal,"['gustavohdv', 'andersoncleyton', 'caiobsouza']"
albinojunior,"['elsongabriel', 'iagoneresb', 'dmop']"
eliabejr,"['grsabreu', 'evertonwalker', 'guilhermedecampo']"
denissonsantos,"['ivanAndrade', 'fernandosouza', 'eduardomelo']"
rhuandantas,"['eudesmalheiros', 'LeandroOliveirADS', 'laisvidoto1994']"
manoelamorimneto,"['thiagoh', 'interaminense', 'nathalyas']"
danilocostak5,"['albuquerq', 'pcfmarques', 'dalinhuang99']"
alicexmelo,"['simoneas02', 'edu-bot', 'githubgirls']"
jfabiofl,"['diogobrsantos', 'RenatoFranca', 'jrsiqueiramkt']"
BernardoHazin,"['diegonvs', 'kalecio', 'kevinbreaker']"
AlexandreDiegoS,"['tolribeiro', 'assj', 'pedroqueiroz']"
Kassio-Ferreira,"['milkway', 'alinepinheiroifpe', 'abelb0rges']"
romagueralima,"['samuelpordeus', 'SecuScorp', 'guilhermedeandrade']"
felipebelucena,"['pauloromeira', 'frankjuniorr', 'adbrum']"
tiagohas,"['dalinhuang99', 'Fab2295', 'marcelohq']"
wesleygcs,"['wyllamis', 'eduardo13', 'jvog']"
karollmm,"['lay0202', 'gabriel-silva', 'Amandaalmeida12']"
kepa,"['hnka', 'JCelia', 'KevinHock']"
filipe-torres,"['rodrigomuniz', 'medeirosrod', 'vpozzebon']"
joaopaulosama,"['yelken', 'klaytoncavalcante', 'FrndoSouza']"
dcaragao,"['JoaoGFarias', 'FelipeCortez', 'teago19']"
AleffSouza,"['renatohlf', 'angusshire', 'di3goleite']"
pedrovsra,"['cb16', 'jonaslins', 'marcialvieira']"
moisespalma,"['joseaugustolins', 'vivisousa', 'FabioAguiar']"
marcelopita,"['murilopontes', 'gabrielmip', 'KevinHock']"
udfds,"['cusspvz', 'angusshire', 'MichalPaszkiewicz']"
agcloud,"['djtulioo', 'ppeixoto', 'paulinhoerry']"
edigomes,"['jeidison', 'dfalbel', 'renatonascalves']"
ruamberg,"['rafaelhora', 'srtapat', 'cajubavictor']"
UdneyCarvalho,"['joaovitor7', 'vmms16', 'carvalhodj']"
jean-rar,"['cesarnascimento', 'gabrielteodosio', 'MarceloKabbalah']"
paulofloliveira,"['claudioalvesmonteiro', 'rcgalvao', 'leticiamachado']"
jessica-rmo,"['llaryssa', 'igormatos', 'esdrascavalcs']"
daniloBlera,"['dayannec123', 'leuthier', 'carvalhodj']"
santojon,"['tonysilva1989', 'tom335', 'rubemmoura']"
madytorres,"['luiztiago', 'adamhenriksson', 'francinesju']"
danielmedeiros52,"['jomp16', 'MateusVeloso', 'rodolfogomes']"
brunoassisp,"['lenilsonjr', 'ch-bu', 'eduardo-melo']"
andreximenes,"['rodgarcialima', 'diegocfreire', 'bonfimtm']"
tomazhawkjr,"['brunabaudel', 'tuliolages', 'brunomunizaf']"
evertonpessoa,"['israeljunior', 'cassioscabral', 'talitaoliveira']"
EduardoLisb,"['Brunosimoesorlandelli', 'John16Wesley', 'Mestreedu']"
andrebuarque,"['cleniomendes', 'charles-alves', 'felipecbarelli']"
mcquiggd,"['Alex-T-Gazelle', 'opengiineer', 'andreyleskov']"
giuliocc,"['pauloromeira', 'cenaion', 'iuryxavier']"
rcbpeixoto,"['vuquangtin', 'dalinhuang99', 'kauegimenes']"
rafaelllins,"['lipse', 'brunabaudel', 'MichalPaszkiewicz']"
guinetik,"['thiagotargino', 'thulioph', 'sfilhu']"
netuh,"['tarsisazevedo', 'lucasfcosta', 'PauloPaquielli']"
jeronimonascimento,"['NetoDevel', 'ajayvavdiya', 'danilocecilia']"
leticiamachado,"['paulofloliveira', 'claudioalvesmonteiro', 'acms1313']"
Edgleyson,"['SAULOTADS', 'sergiomalencar', 'Edlas']"
antonioaurel,"['mushi720', 'Daniloddp', 'MrRickSan']"
pedrodiamel,"['AndySardina', 'alzami1986', 'heitorrapela']"
fabiorush,"['santojon', 'FlavioCastroFilho']"
sergio3010,"['marcelcaraciolo', 'diegosiqueir4']"
gdanzi,"['rcamera', 'vitordeatorreao']"
PedroRafaelDinizMarinho,"['lgallindo', 'giithub']"
rafaelwms,"['liperosas', 'erickdebrito']"
hgees,"['drbeco', 'bmhori']"
CaioMalaquias,"['Bulwer', 'paulofloliveira']"
diegocamara,"['marciliojr', 'mirjahal']"
orlandoaceto,"['h31nr1ch', 'gfreivasc']"
zearthur99,"['LucasR00', 'lobik00']"
fareias,"['alegauss', 'pragmaticivan']"
ericksantana,"['davidsonsantana', 'giovanebribeiro']"
ahyalla,"['isaacfranco', 'tacianosilva']"
guilherme-rdnascimento,"['alexrilton', 'jademirf']"
raphalencar,"['gerivansantos', 'avggithub']"
flavioms7,"['OscarRaphael17', 'wendeldesouza']"
philorocha,"['salespedro', 'philipeejose']"
GutenbergCarlos,"['lubarinobr', 'iltonkp']"
amandavelino,"['matheusFTC', 'DylanHarrisonGithub']"
julioamorim,"['Linux-Player', 'dalinhuang99']"
PedroHPVieira,"['ruiartur', 'brunocoelho']"
klaytoncavalcante,"['joaopaulosama', 'fructuoso']"
janiosarmento,"['cinghaman', 'rslonik']"
viniciosarodrigues,"['daniloarodrigues', 'HenriqueDreyer']"
HuanChristopher,"['isa-fernandes', 'IeghorItnaclaviz']"
LucasFranciscoCorreia,"['henriquefps', 'lucasrbk']"
filipecmedeiros,"['gustavolopess', 'va94']"
PunishedBois,"['AugustoQueiroz', 'igormp']"
atilarec,"['tulioncds', 'KevinHock']"
chgsilva,"['RodolfoFarias', 'MattheusSantana']"
modcs,"['vandialves', 'danilomo']"
italolemos,"['r4ddek', 'elntele']"
aquelefelipe,"['vanessa', 'amandasavluchinske']"
bernardomelo,"['rbm4', 'VanessaVieiraVV']"
alessandrofls,"['alexdouglasfp', 'IsmaelCesar']"
jctvEC,"['vadakkan', 'mateuschaves']"
GabrielGouv,"['aacgn', 'jpedroh']"
anderssonmelo,"['aricardoreis', 'saleslessa']"
lgallindo,"['giithub', 'nbaulesglobalsolutions']"
WilliamRoger,"['Prachisharma13', 'marknemesis']"
felipeisidorio,"['WandersonAlves', 'marknemesis']"
yalves8,"['R3turnZ3r0', 'diegopatrik']"
AvelinoGomez,"['JesRufino', 'MatheuzMarinho']"
DataPE,"['linsprodrigo', 'claudioalvesmonteiro']"
zecafeitosa,"['RamonVicente', 'filipecabraal']"
AdeildoNeto,"['valterh4ck3r', 'VictorvaOliveira']"
felipebagetti,"['horaciojcfilho', 'mstraughan86']"
borgiani,"['thiagoh', 'santojon']"
AleffHenrique,"['horaciojcfilho', 'mstraughan86']"
marchesin,"['YallisonFelipe', 'caio1907']"
warkentien2,"['camillodev', 'brenopolanski']"
pabhen,"['danielvdantas', 'FilipeDelCesare']"
marcosguedes01,"['ewertonews', 'marcelopspereira']"
raissaguimaraes,"['BruCodeTechnologies', 'gmmik3']"
GPrimow,"['Raydonal', 'kierisi']"
fhenriquecm,"['evertonwalker', 'jersonb']"
joaosantana,"['marcelcaraciolo', 'Unitech']"
fabiolindemberg,"['tiagocalisto', 'marknemesis']"
jpedroh,"['GabrielGouv', 'zucas']"
jbjj,"['cauannelinhares', 'ja1goncalves']"
dellanio,"['ricardobelo', 'IsaacEduardo']"
ronneyluan,"['ramonvictor', 'sergiofontes']"
diasflp,"['felipepaiva', 'italobarboza']"
Eviomarcio,"['CAedusouza10', 'CAedusouza100']"
xfernando,"['uiltonjose', 'roscopecoltran']"
manoelbet,"['MatheusSouza12', 'felipeescorel']"
pnasc,"['TianJiaDaShao', 'ovictoraurelio']"
andredidier,"['alsmoreira', 'muhlucas']"
BAMoreira,"['dalinhuang99', 'guilherme77']"
MORDC,"['henriqueflavio', 'ricardoslrodrigues']"
dashdanilo,"['iurimattos', 'arthurdebiase']"
roMendes,"['roselmamendes', 'jorgemirandaa']"
WillyNelson,"['Thinstation', 'lehirigosse']"
hsaboya,"['VMeida', 'Rickycezar']"
dayvisons,"['esdrascavalcs', 'OtacFerreiro']"
esdrascavalcs,"['ThaisaMirely', 'edu-bot']"
marlom-jobsom,"['ejvm', 'freedomfita']"
gampeixoto,"['SamuelAlencark', 'ros3cin']"
daaysesouza,"['leeomarques', 'juniorHarper']"
betegelse,"['kgashok', 'davidrft']"
jonathasbsouza,"['caiobsouza', 'ItaloSa']"
pedrocab,"['belenos', 'kvnol']"
tuliocpbs,"['arthuralvim', 'pauloromeira']"
vbsilva,"['cstiano', 'Juniorlimaivd']"
allandoamaral,"['viniciusnagura', 'palaciowagner']"
alanav120,"['djadrianodez', 'Thainamartires']"
wendeldesouza,"['jackson12pk', 'xxLucasLima']"
daidson,"['guilherme77', 'dalinhuang99']"
rodrigodma,"['luisgabriel', 'Jmgmartig']"
henriquemc,"['vrcca', 'hugomenezes']"
dieggop,"['JoseCage', 'PauloBrito']"
diegoMSilva,"['vhba', 'AsaK']"
andrefilipesz,"['guilhermaco', 'antoniosj']"
luizhsbrito,"['josuelpedro', 'ClebsonFerreira']"
guuhh,"['WandersonAlves', 'FernandoRLCruz']"
VictorMouraz,"['andreoni97', 'albjoaov']"
FilipelIOn,"['leuthier', 'rafaelporfirio']"
omarpta,"['rodrigoclira', 'flafjr']"
felipemarques8,"['dcymaia', 'arthurmichel']"
rodrigolinsr,"['ValterJunior', 'paulosousalopes']"
draraujoo,"['yelken', 'williandalarosa']"
japakr,"['Solon97', 'elieldepaula']"
alinnepriscila,"['pinheiroo27', 'diiegocavalcanti']"
tulliusvinicius,"['nicolastrres', 'soikmd2']"
vinimoraesrc,"['pperroni', 'dcms2']"
diogocaetano,"['dcaragao', 'teago19']"
alnp,"['vanessa', 'amandasavluchinske']"
daniellyqueiroz,"['lcmousinho', 'brunohpmarques']"
yeltsinseal,"['di3goleite', 'talitaoliveira']"
jonatascp,"['lucasddaniel', 'jodanher']"
petermademann,"['djadrianodez', 'dennys-bd']"
galegostigma,"['angusshire', 'dalinhuang99']"
brfael,"['tarcisiomota', 'KevinHock']"
leoomelo,"['vnegrisolo', 'alesaudate']"
walber,"['angusshire', 'brunabaudel']"
jvog,"['Timbrau', 'Raimundofelipe']"
SirLVF,"['rafaelhora', 'srtapat']"
euclidesgc,"['amberllorens', 'juliermefelix']"
lucianasilva,"['pragmaticivan', 'thiagolacerda']"
EwertonQueiroz,"['JoaoRafaelX', 'demacdolincoln']"
WesleyJw,"['iuryxavier', 'fernandojvdasilva']"
rafaelgsm,"['guilhermebsa', 'tcostam']"
itsCleyton,"['MichelLima', 'thisEstefano']"
